index,statement,sample_id,openai/gpt-5.4
809,was definitely not filling at all and for the price you pay you should expect more,2,1
808,businesses its actually rare for me to give a star,9,0
809,was definitely not filling at all and for the price you pay you should expect more,3,1
807,do it,9,0
809,was definitely not filling at all and for the price you pay you should expect more,5,1
809,was definitely not filling at all and for the price you pay you should expect more,0,1
810,the crowd is just fails on blacktop without eating and seem to go back,0,0
808,businesses its actually rare for me to give a star,7,0
809,was definitely not filling at all and for the price you pay you should expect more,6,1
809,was definitely not filling at all and for the price you pay you should expect more,10,1
809,was definitely not filling at all and for the price you pay you should expect more,9,1
810,the crowd is just fails on blacktop without eating and seem to go back,3,0
808,businesses its actually rare for me to give a star,10,0
810,the crowd is just fails on blacktop without eating and seem to go back,4,0
808,businesses its actually rare for me to give a star,4,0
809,was definitely not filling at all and for the price you pay you should expect more,8,1
809,was definitely not filling at all and for the price you pay you should expect more,7,1
809,was definitely not filling at all and for the price you pay you should expect more,4,1
808,businesses its actually rare for me to give a star,8,0
805,headset right,6,0
810,the crowd is just fails on blacktop without eating and seem to go back,6,0
810,the crowd is just fails on blacktop without eating and seem to go back,7,0
810,the crowd is just fails on blacktop without eating and seem to go back,9,0
810,the crowd is just fails on blacktop without eating and seem to go back,10,0
803,this was a pale color instead of nice and the lion we see a wonderful story,7,0
810,the crowd is just fails on blacktop without eating and seem to go back,8,0
807,do it,0,0
810,the crowd is just fails on blacktop without eating and seem to go back,2,0
811,find wasting food to be despicable but this just wasnt food,6,1
811,find wasting food to be despicable but this just wasnt food,7,1
811,find wasting food to be despicable but this just wasnt food,2,1
810,the crowd is just fails on blacktop without eating and seem to go back,5,0
811,find wasting food to be despicable but this just wasnt food,4,1
812,nice texture and taste,0,1
811,find wasting food to be despicable but this just wasnt food,9,1
811,find wasting food to be despicable but this just wasnt food,10,1
811,find wasting food to be despicable but this just wasnt food,8,1
807,do it,1,0
812,nice texture and taste,3,1
806,was there was no speakerphone,9,1
811,find wasting food to be despicable but this just wasnt food,5,1
811,find wasting food to be despicable but this just wasnt food,3,1
812,nice texture and taste,2,1
810,the crowd is just fails on blacktop without eating and seem to go back,1,0
807,do it,2,0
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,9,0
812,nice texture and taste,10,1
811,find wasting food to be despicable but this just wasnt food,0,1
812,nice texture and taste,7,1
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,6,0
812,nice texture and taste,9,1
812,nice texture and taste,5,1
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,8,0
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,1,0
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,4,0
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,5,0
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,10,0
814,actor playing the villain was a low budget as you clearly can see,2,1
812,nice texture and taste,8,1
814,actor playing the villain was a low budget as you clearly can see,0,1
814,actor playing the villain was a low budget as you clearly can see,8,1
814,actor playing the villain was a low budget as you clearly can see,5,1
814,actor playing the villain was a low budget as you clearly can see,3,1
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,7,0
814,actor playing the villain was a low budget as you clearly can see,7,1
814,actor playing the villain was a low budget as you clearly can see,9,1
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,2,0
811,find wasting food to be despicable but this just wasnt food,1,1
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,6,0
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,0,0
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,8,0
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,7,0
812,nice texture and taste,6,1
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,2,0
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,1,0
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,5,0
816,big deal is about this place but i wont be back yaall,3,1
812,nice texture and taste,1,1
817,in my auto reverse tape player,0,0
816,big deal is about this place but i wont be back yaall,2,1
816,big deal is about this place but i wont be back yaall,5,1
814,actor playing the villain was a low budget as you clearly can see,10,1
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,10,0
816,big deal is about this place but i wont be back yaall,0,1
816,big deal is about this place but i wont be back yaall,6,1
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,0,0
817,in my auto reverse tape player,3,0
816,big deal is about this place but i wont be back yaall,10,1
816,big deal is about this place but i wont be back yaall,8,1
816,big deal is about this place but i wont be back yaall,7,1
817,in my auto reverse tape player,5,0
817,in my auto reverse tape player,10,0
818,sharp the blue is a very nice color,3,1
817,in my auto reverse tape player,8,0
816,big deal is about this place but i wont be back yaall,1,1
817,in my auto reverse tape player,1,0
818,sharp the blue is a very nice color,0,0
818,sharp the blue is a very nice color,2,1
818,sharp the blue is a very nice color,7,0
818,sharp the blue is a very nice color,8,0
818,sharp the blue is a very nice color,9,1
819,is hard to find it wasnt high priced,0,0
818,sharp the blue is a very nice color,10,0
819,is hard to find it wasnt high priced,3,0
819,is hard to find it wasnt high priced,2,0
818,sharp the blue is a very nice color,6,0
812,nice texture and taste,4,1
815,with a lilt in my ear well and is obviously very comfortable in front of a better consumer experience from motorola,9,0
817,in my auto reverse tape player,7,0
820,trying to anne rices style sensitivities and of the original that bethe audio quality motorola and this was ever had it,0,0
814,actor playing the villain was a low budget as you clearly can see,6,1
813,repeating her and a year and emilio contains the ringer is nice shine and its too politically correct,3,0
817,in my auto reverse tape player,6,0
819,is hard to find it wasnt high priced,9,0
